gene	log2fc	pval	qval	mean_tumor_log2tpm	mean_normal_log2tpm	n_tumor	n_normal
IGLV2-33	-1.374806267706643	1.7700899876766545e-13	6.716883165906822e-13	0.7850223173495977	2.159828585056241	471	41
IGLV2-34	-1.6558538236520723	4.8969025892373036e-12	1.56845612833524e-11	1.425727480376874	3.0815813040289464	471	41
IGLV2-5	-2.2224460472400436	2.1368418890942724e-14	9.09422970247444e-14	2.2457761243608765	4.46822217160092	471	41
IGLV2-8	-3.1662975646912264	3.353819573793995e-16	1.8255479178232577e-15	5.032433244653405	8.198730809344632	471	41
IGLV3-1	-2.8568979317891054	1.783253190392988e-13	6.763918142582579e-13	6.841953065853729	9.698850997642834	471	41
IGLV3-10	-3.051860079486863	2.4560999184588995e-13	9.146622047785932e-13	4.726317021281144	7.778177100768007	471	41
IGLV3-12	-1.3960632345386152	1.6298826744405543e-10	4.430976193203551e-10	1.254548263106986	2.6506114976456012	471	41
IGLV3-13	-0.7279658016585185	4.067933687874913e-09	9.58399734811573e-09	0.5836591595597619	1.3116249612182804	471	41
IGLV3-16	-1.4907238473442108	2.7231416163784583e-10	7.236645089186816e-10	1.582247455450775	3.072971302794986	471	41
IGLV3-17	-0.8676811091078445	4.242220970090859e-14	1.747596573199301e-13	0.26155342234468876	1.1292345314525332	471	41
IGLV3-19	-2.929207747646136	6.195043064911803e-14	2.489754520514923e-13	6.368040636057942	9.297248383704078	471	41
IGLV3-21	-2.097858421672796	7.785548899500426e-08	1.6282068836136088e-07	6.243288586651386	8.341147008324182	471	41
IGLV3-25	-2.471713625856572	9.561272485219412e-11	2.6647186222060303e-10	6.070262239936164	8.541975865792736	471	41
IGLV3-27	-2.010111350807601	4.656339028309272e-09	1.0916238901431654e-08	2.988194664790094	4.998306015597695	471	41
IGLV3-29	-0.4315403543522002	0.000416449541184686	0.000627757670958102	0.8064584872478654	1.2379988416000656	471	41
IGLV3-9	-2.974085907275122	2.4293862799236132e-14	1.0264856472105267e-13	3.467048494260897	6.441134401536019	471	41
IGLV4-3	-1.4250850575440923	9.774354184240778e-15	4.347970485947571e-14	0.734113462139225	2.159198519683317	471	41
IGLV4-60	-3.1711420954848886	1.2127570279965279e-14	5.331468801809e-14	2.7770345619639474	5.948176657448836	471	41
IGLV4-69	-3.453376806284555	6.258879116600186e-17	3.7762672096506806e-16	4.7752695357034876	8.228646341988043	471	41
IGLV5-37	-2.280903295213824	2.65377106012113e-13	9.826653099199583e-13	1.3372124883435639	3.618115783557388	471	41
IGLV5-45	-3.364980729269966	9.41659924563416e-19	7.995936803995333e-18	3.1731261735811365	6.538106902851102	471	41
IGLV5-48	-1.6892425321883255	2.3909058119229635e-16	1.3278537449944912e-15	0.8124860220680684	2.501728554256394	471	41
IGLV6-57	-2.7764304586377335	4.1609195790150315e-12	1.3420838822001584e-11	5.453135845131813	8.229566303769547	471	41
IGLV7-43	-3.739929976449652	1.652210318127573e-19	1.6523041404057177e-18	3.7023831800638725	7.442313156513524	471	41
IGLV7-46	-3.6036866265253034	8.265518918752643e-18	5.827223926267126e-17	4.263892198719758	7.867578825245062	471	41
IGLV8-61	-3.017825278191669	3.499897873634256e-12	1.1380484020046693e-11	4.33698504910651	7.354810327298179	471	41
IGLV9-49	-1.8161912453979223	1.8137411442205443e-08	4.015815349618808e-08	2.562560848773546	4.378752094171468	471	41
IGLVI-70	-0.8203063843915049	6.886079995626933e-07	1.3237720205543709e-06	0.9732870124795786	1.7935933968710835	471	41
IGSF10	-1.0095760382899737	8.725987725463693e-20	9.263012045397294e-19	0.34529722177787786	1.3548732600678515	471	41
IGSF21	-0.15446283276458117	0.024647810843243072	0.031221505916734067	0.874692961189149	1.0291557939537301	471	41
IGSF23	0.7904336950313542	2.903923987302291e-11	8.536305348085569e-11	1.1683252192463973	0.3778915242150432	471	41
IGSF3	-1.0050940240254973	1.511390530470074e-16	8.591703883831011e-16	3.5238912679898866	4.528985292015384	471	41
IGSF6	-0.31855042575789083	0.02310834373810837	0.029341098887658724	2.922853228304185	3.2414036540620756	471	41
IGSF8	0.24356003163383466	0.0002462785932419565	0.00037836624841525743	6.601729268469219	6.358169236835384	471	41
IGSF9	-1.524386030066451	8.197838118849284e-18	5.781832949360659e-17	3.299870831890915	4.824256861957366	471	41
IGSF9B	-0.27029738677266857	0.18440156067682834	0.21019396432920692	1.0964302512238584	1.366727637996527	471	41
IHH	-0.2686443073681559	0.9141076893718039	0.9243425882824321	6.314213167561768	6.582857474929924	471	41
IK	0.013965511345887194	0.16351102754267133	0.18768120354910936	6.09625611004011	6.082290598694223	471	41
IKBIP	0.4888995726597405	4.431334027791168e-06	7.904408342290109e-06	3.128167350320043	2.6392677776603026	471	41
IKBKB	0.5854449531773773	9.979576686860534e-13	3.4623783497301193e-12	3.8804625370194903	3.295017583842113	471	41
IKBKE	0.2737359928083558	0.0011316293418455602	0.0016401221577847223	4.42284876451907	4.149112771710715	471	41
IKBKG	0.0518397985284631	0.4515637839267669	0.4854703714627518	2.366416043318066	2.314576244789603	471	41
IKZF1	-1.086817934184753	2.5258643292711748e-14	1.065973050706022e-13	1.6212182739524992	2.708036208137252	471	41
IKZF2	-0.19812142319945636	0.00013666337971657196	0.0002145652830693188	0.9594271514257902	1.1575485746252465	471	41
IKZF3	-0.7347645926261919	8.479269601261218e-08	1.7667820273049136e-07	1.8006867626653564	2.5354513552915483	471	41
IKZF4	0.22753463145963138	0.000284875168478956	0.0004353474897431925	2.1250679764434803	1.897533344983849	471	41
IKZF5	0.13695723846870766	0.010076205929172575	0.013289302974511962	3.5619333151552404	3.4249760766865327	471	41
IL10RA	-1.1952695316795214	9.259123043390125e-14	3.647928767721331e-13	2.5217366099698477	3.717006141649369	471	41
IL11	1.8138297445774305	1.9644234210477637e-22	5.043080909447352e-21	2.0828801253816716	0.26905038080424115	471	41
IL11RA	-0.6044799851540432	1.5130590486500295e-07	3.083726756830884e-07	2.1861277821770524	2.7906077673310956	471	41
IL12RB1	-0.2885461069122599	0.01267189344312709	0.016552805632857763	1.9610138880967753	2.2495599950090353	471	41
IL13RA1	-0.1325619123741575	0.36388080803319744	0.3971433385146653	6.668564699576195	6.801126611950353	471	41
IL13RA2	0.5929604533090806	6.308753149855131e-06	1.1100354852842315e-05	1.318003403554819	0.7250429502457383	471	41
IL15	-0.2817180005697848	0.00032493963822158794	0.0004943854832587806	1.4712527019006476	1.7529707024704324	471	41
IL15RA	0.5268414158952432	5.4380543151156516e-09	1.2676336767395063e-08	4.322962571800861	3.796121155905618	471	41
IL16	-1.1991121752347027	1.7624452079018477e-19	1.747668591924355e-18	1.375493055744955	2.5746052309796577	471	41
IL17D	0.3695381390849819	9.129489120260585e-05	0.00014572620694772422	1.4647935456307224	1.0952554065457405	471	41
IL17RA	-0.2143171266893158	0.0017539854726500125	0.002496519692785854	3.601788332901403	3.8161054595907187	471	41
IL17RB	0.7749407880091952	1.1794180931183105e-09	2.9295838729379576e-09	4.5445429761736005	3.7696021881644053	471	41
IL17RC	-0.3130624947783578	0.0007576054107200601	0.0011162209393617483	3.8210856598200924	4.13414815459845	471	41
IL17RD	0.4307608417481703	0.0034401909709092992	0.004758124808661248	1.9864790066421456	1.5557181648939753	471	41
IL17RE	-0.19138435829597888	0.07549107322098178	0.0904096083301401	4.989430422596188	5.180814780892167	471	41
IL18	-0.7346833373649782	4.9090325726359934e-08	1.0468996444259201e-07	4.772766720991366	5.507450058356344	471	41
IL18BP	-0.23581032126766432	0.06687707305821579	0.08046540504394604	3.2076583050111567	3.443468626278821	471	41
IL18R1	-0.39013425925476564	1.899552627593969e-05	3.2132380486559784e-05	1.584127420801165	1.9742616800559307	471	41
IL18RAP	-0.38136241269731186	1.2324113522906409e-06	2.3114995772839766e-06	0.9140841929679457	1.2954466056652576	471	41
IL1A	1.406575863599559	1.8335997072204282e-16	1.0343217310653094e-15	1.9200049636483107	0.5134291000487518	471	41
IL1B	1.2925579728595382	7.857152991307499e-08	1.6429864798137777e-07	4.012521350487045	2.719963377627507	471	41
IL1R1	-0.8543913117342585	1.071184319875898e-09	2.6716650697258797e-09	3.51467019430104	4.369061506035298	471	41
IL1R2	-2.0454884252358188	3.8803195561176494e-16	2.0904346192348707e-15	3.040794073792501	5.08628249902832	471	41
IL1RAP	0.6865649933758051	3.5353264140214674e-15	1.66472516122272e-14	1.794252445250436	1.107687451874631	471	41
IL1RL2	0.5867869958567002	4.55858451408942e-05	7.468716334322149e-05	1.807859378860041	1.2210723830033408	471	41
IL1RN	1.624366677618196	8.40752512582434e-12	2.6113743384637117e-11	3.8298878221654555	2.2055211445472596	471	41
IL20RA	1.3521742320824077	7.168617348202323e-20	7.783385950628305e-19	4.290286429576365	2.938112197493957	471	41
IL20RB	0.27500831247490976	0.017181527591163624	0.02211551319072804	1.1820692000723945	0.9070608875974847	471	41
IL21R	0.02989412002850589	0.970149800438767	0.973910288676428	1.1668365835158014	1.1369424634872956	471	41
IL22RA1	-0.07685110297788533	0.8593539501682083	0.8750553579885698	5.645043096146927	5.7218941991248125	471	41
IL23A	1.7893542066934751	1.456914413944827e-23	6.479222157571299e-22	2.792232491978801	1.002878285285326	471	41
IL23R	-0.2818328414730511	1.0113536603862968e-06	1.9133042553510658e-06	0.8394560099347212	1.1212888514077723	471	41
IL24	1.0801799631255975	5.684564435303189e-10	1.461045888355582e-09	1.3670171483742843	0.28683718524868684	471	41
IL27RA	0.8070652343676352	2.958540675781848e-10	7.829129953597915e-10	4.00661390997197	3.199548675604335	471	41
IL2RA	0.09998022925146755	0.6629545178780057	0.691623253292674	1.8689147755081077	1.7689345462566402	471	41
IL2RB	-0.740591608631735	8.428028611338852e-07	1.606343024226853e-06	2.986420163692068	3.727011772323803	471	41
IL2RG	-0.2240816164797339	0.11175206298053807	0.13102094275682416	4.675766574176522	4.899848190656256	471	41
IL32	0.21259968677355268	0.009213740682311752	0.012201157016030698	7.245552044043884	7.032952357270331	471	41
IL33	0.618853812157016	0.010450775122316243	0.013763730233256907	4.618553449810859	3.999699637653843	471	41
IL34	-0.23321984428284726	0.05423563955290333	0.06600402372932988	2.602584809695731	2.8358046539785784	471	41
IL3RA	-0.5961422379490338	8.619858737038825e-07	1.64077315410712e-06	3.952785501418185	4.548927739367219	471	41
IL4I1	0.7049641202864554	0.0001286713182134478	0.00020237843824213344	3.283592709053461	2.5786285887670055	471	41
IL4R	-0.4817695974139049	2.372574366915548e-10	6.346209834392869e-10	5.481648938411953	5.963418535825858	471	41
IL6	0.7599832743163573	0.00016940299118674377	0.0002640625009563703	2.1229150441609876	1.3629317698446304	471	41
IL6R	-2.486797689763615	3.8641961395584555e-26	1.7384335499399974e-23	2.6685178502941427	5.1553155400577575	471	41
IL6ST	-0.9628584568516327	4.8489138873029534e-15	2.246034257477441e-14	4.180534713531213	5.143393170382846	471	41
IL7	-0.1925736196116814	0.07512991003143646	0.0900015540142594	2.6261258507023384	2.81869947031402	471	41
IL7R	-0.39618057675290164	0.025759666929027633	0.03255263305734111	3.155205042994241	3.5513856197471427	471	41
ILDR1	-0.5723387894042187	1.4255446654778836e-08	3.1883752989244356e-08	4.071121789649267	4.643460579053485	471	41
ILF2	0.8578869592684617	1.8287077714375014e-18	1.461887088642117e-17	8.150612765286523	7.292725806018061	471	41
ILF3	0.8571268355047152	5.839288349649347e-19	5.198974071065452e-18	6.553624003512384	5.696497168007669	471	41
ILF3-DT	0.010249158931864955	0.8619481236110917	0.8773925440676803	4.666540570308937	4.656291411377072	471	41
ILKAP	0.6997411182077111	5.228604882105863e-20	5.887551785650605e-19	4.50650210409569	3.8067609858879785	471	41
ILRUN	0.14911363184381887	0.004099980579421224	0.005623423519017693	6.361624083342994	6.212510451499175	471	41
ILVBL	0.12065972605144193	0.005076673899935196	0.006912959410172329	6.035607724501665	5.914947998450223	471	41
IMMP1L	0.42042002496939834	7.00705880260137e-11	1.9791710115896188e-10	2.222226083145417	1.8018060581760185	471	41
IMMP2L	0.8601192577025993	1.102934176928671e-13	4.3039605118304504e-13	3.226218730341847	2.3660994726392475	471	41
IMMT	-0.07199993379174963	0.8360779412505603	0.8539215115330057	6.688613931944552	6.7606138657363015	471	41
IMP3	0.39972670483805484	1.8532832618086642e-08	4.098213400767502e-08	4.882261052430778	4.482534347592723	471	41
IMP4	0.8174301494001268	8.781892750728552e-20	9.299934650215305e-19	6.386043485137454	5.568613335737327	471	41
IMPA1	-0.8688655919213533	3.3265915367756845e-13	1.2157004265232741e-12	4.314291614890913	5.183157206812266	471	41
IMPA2	-0.7333779009090833	4.865802138078846e-11	1.3965391371203806e-10	5.519937662975166	6.253315563884249	471	41
IMPACT	-0.014036565388011013	0.5282733872624028	0.5618009026439269	4.089631963651391	4.103668529039402	471	41
IMPDH1	1.6775781718636464	1.3401547693011662e-21	2.3863969304512477e-20	6.34440922885846	4.6668310569948135	471	41
IMPDH2	1.035476921700237	3.4384499156550356e-20	4.055896950073733e-19	7.268066138471158	6.232589216770921	471	41
INA	-1.250967156686515	6.95962617491564e-21	9.81312862821772e-20	0.38507846810553803	1.636045624792053	471	41
INAFM1	0.07272684458086598	0.14597603828286254	0.16858705555770817	4.7415330679273096	4.668806223346444	471	41
INAFM2	-0.9593119958617988	1.2678574854644666e-12	4.341481270953669e-12	3.9183312117845173	4.877643207646316	471	41
INAVA	-0.7581257708063731	2.190160718441047e-11	6.519763423337607e-11	5.2651096693969475	6.023235440203321	471	41
INCA1	-0.5493354005346367	1.8635269291035507e-09	4.5429917979571745e-09	2.2900344490986613	2.839369849633298	471	41
INCENP	0.8652064990333086	6.085916904299083e-15	2.779540523900704e-14	4.7977612687386335	3.932554769705325	471	41
INE1	0.6194443778885343	2.9502824821684405e-07	5.858325404311226e-07	2.3276476167115105	1.7082032388229762	471	41
INF2	-0.17649522911851	0.08558934948908907	0.10190751361316663	5.6244438180259655	5.8009390471444755	471	41
ING1	0.655204267255264	4.92395096578056e-18	3.643523006088149e-17	3.906720998573615	3.251516731318351	471	41
ING2	0.048387985944672085	0.17459370748886105	0.19969927794936235	3.441017992028698	3.3926300060840258	471	41
ING3	0.04795753815887238	0.14658737605585104	0.16920432841854072	3.1076041659183264	3.059646627759454	471	41
ING4	-0.23345369681504202	0.01672469446121495	0.021552658940833386	4.581314735930876	4.814768432745918	471	41
ING5	0.654005186818126	1.1468882740295785e-14	5.053252287699501e-14	3.6515805237776964	2.9975753369595703	471	41
INHBA	3.1597784414144057	5.303377004341162e-26	1.7437931603949316e-23	3.5621009471049367	0.4023225056905309	471	41
INHBB	1.2105744515257375	3.0437586566578115e-10	8.040143048207698e-10	2.5970194903163106	1.3864450387905731	471	41
INIP	0.028531511729038783	0.47572887514010354	0.5094285066333677	4.624095950352316	4.595564438623277	471	41
INKA1	-0.17890296606717415	0.17494330853562234	0.20007316102479675	1.97430663467158	2.1532096007387542	471	41
INKA2	-0.32240747343610576	0.0007279168693084008	0.0010743667436632792	1.8623216068807833	2.184729080316889	471	41
INMT	-0.1941507981795958	0.14130405286644598	0.1634701225140235	2.2663961453822963	2.460546943561892	471	41
INO80	0.17112911044813917	0.004939811361505466	0.006731797406753289	4.281162765944912	4.110033655496773	471	41
INO80C	0.08962785597428224	0.21934572579530276	0.24717798675333227	3.0650806740323207	2.9754528180580384	471	41
INO80D	0.2833848860232542	4.678760932731939e-05	7.654938253671082e-05	2.544684045871881	2.261299159848627	471	41
INO80E	0.539804493861471	3.7898902412878916e-13	1.3755085632373009e-12	4.527921331535855	3.988116837674384	471	41
INPP1	0.12028657543421417	0.1026394692273623	0.12090860819819918	4.796748586568033	4.676462011133819	471	41
INPP4A	-0.15439974823907	0.028271651605077518	0.03555863851000001	2.610699735540309	2.765099483779379	471	41
INPP4B	0.026604127391195664	0.8412387427382475	0.8584456808451948	2.4557177156969865	2.429113588305791	471	41
INPP5A	-0.5857717423817075	4.0777608754690425e-13	1.475517706551989e-12	4.548906912952744	5.134678655334452	471	41
INPP5B	0.03338485520565726	0.45954072759027065	0.4935641735434687	2.471480140205424	2.4380952849997666	471	41
INPP5D	1.0733099432490434	1.1690294826223744e-13	4.5417556184563506e-13	4.495922000417401	3.422612057168358	471	41
INPP5E	0.7600259384313137	6.6371338227325664e-18	4.770888182604327e-17	3.280562771205922	2.5205368327746083	471	41
INPP5F	0.06258967407464588	0.2698744839871948	0.30033235624003085	3.035380906409884	2.972791232335238	471	41
INPP5J	-0.8175863747289198	2.133993495124037e-09	5.168719494241426e-09	3.3166512960117562	4.134237670740676	471	41
INPP5K	-0.5351533576882819	1.589052233383974e-11	4.7984908919967706e-11	4.210104790844738	4.74525814853302	471	41
INPPL1	0.4084291246093681	7.171392373035107e-10	1.822970425541589e-09	5.718649091049858	5.31021996644049	471	41
INSC	-0.5086716989348923	5.023465286015887e-09	1.1742893061011716e-08	1.106021589864268	1.6146932887991603	471	41
INSIG1	1.1098056405348666	1.0847340191332543e-13	4.2357540600788783e-13	6.369467860447072	5.259662219912205	471	41
INSIG2	0.4239737891860207	5.5834630686156854e-09	1.2991196736872881e-08	4.417144283131252	3.9931704939452315	471	41
INSL3	0.023676062490184835	0.7004892753980512	0.7275487514174971	1.2749958271372266	1.2513197646470418	471	41
INSL5	-3.3063726313050514	6.638824995605445e-21	9.423257208038608e-20	0.6027716954050074	3.909144326710059	471	41
INSM1	-1.052597673511823	2.724342279175243e-13	1.0071031040838622e-12	0.8655829974744438	1.9181806709862668	471	41
INSR	-0.32199130970123946	7.530875827155268e-05	0.00012109779339188314	4.485389965597403	4.807381275298643	471	41
INTS1	0.6626795023718994	7.299127838310646e-13	2.5667919401056065e-12	5.854905166558985	5.192225664187085	471	41
INTS10	0.4738809017774326	5.699612413741558e-07	1.1041242154389905e-06	4.954393216631711	4.480512314854279	471	41
INTS11	0.45699137732639006	3.1920169364408463e-12	1.0425558284061525e-11	5.129077449270417	4.672086071944027	471	41
INTS12	0.3879940795615444	3.562688179205319e-11	1.0365542239882363e-10	3.337874194173023	2.9498801146114784	471	41
INTS13	1.2891714961732617	1.861579627747423e-21	3.155368510515868e-20	5.169481346805665	3.8803098506324036	471	41
INTS14	0.4996536912195344	1.080977282889607e-12	3.732762927248798e-12	5.364920906787611	4.8652672155680765	471	41
INTS2	0.6439697373005298	8.871222699456779e-12	2.7466790253187996e-11	2.960066006138364	2.316096268837834	471	41
INTS3	0.5878793421311896	2.088667567086127e-12	6.9824458094065634e-12	4.406201363917801	3.8183220217866114	471	41
INTS4	0.2970956156135638	8.583135239542778e-08	1.7873666158636378e-07	3.5609902677627048	3.263894652149141	471	41
INTS5	0.44607012146369307	1.2287691962966222e-13	4.754966889909868e-13	5.239803871279809	4.793733749816116	471	41
INTS6	0.4798224260925086	2.4239159772227223e-10	6.477642276721878e-10	2.4379200969924075	1.958097670899899	471	41
INTS6L	-0.2604246744056362	0.014865956164660618	0.01927300005969406	2.27351897512014	2.533943649525776	471	41
INTS7	0.9960901232220221	1.1067558040192227e-21	2.040950415139532e-20	4.446029218289386	3.449939095067364	471	41
INTS8	0.9272336356823616	5.167247823150325e-18	3.807573977279478e-17	4.392843093271383	3.465609457589021	471	41
INTS9	0.21831447801320314	0.0017441566416347423	0.0024835335232721092	3.7090948068017844	3.4907803287885812	471	41
INTU	0.35700236066471125	1.0575694178526847e-06	1.997303487163928e-06	1.3155416342581046	0.9585392735933933	471	41
INVS	0.46693643327652756	1.325618804555644e-10	3.647740448584651e-10	2.896054473571284	2.4291180402947563	471	41
IP6K1	-0.06047203956525138	0.7671831654730369	0.7902013526228596	5.108072956466271	5.168544996031522	471	41
IP6K2	0.1622107093358025	0.005094019594251282	0.006934971898517409	5.488632065629132	5.32642135629333	471	41
IPMK	-0.4136873404633059	9.908455375471269e-05	0.00015747484002034138	3.3440644256762684	3.7577517661395743	471	41
IPO11	0.7056880612708984	1.498130595049809e-14	6.503223541883704e-14	3.522446094062952	2.8167580327920536	471	41
IPO13	0.04160540414419511	0.10759942147231337	0.12640473694542798	4.413041556180384	4.371436152036189	471	41
IPO5	1.2166527405067429	5.501865016187407e-21	7.942395945174345e-20	6.374141603908585	5.157488863401842	471	41
IPO5P1	0.004354510721389815	0.49500369680119116	0.5286864033213523	3.0548284908118415	3.0504739800904517	471	41
IPO7	0.9079001345672095	7.787471425943182e-16	4.019494703466746e-15	6.54279235247879	5.63489221791158	471	41
IPO8	-0.03764320330982773	0.8257776792720601	0.8445769620570447	4.921795161100447	4.959438364410275	471	41
IPO9	0.8365460592592799	1.4852855110271239e-19	1.50676612673283e-18	4.537078320487578	3.700532261228298	471	41
IPP	-0.048568571925029946	0.7546070367289431	0.7782037018987169	3.4720199615562093	3.5205885334812392	471	41
IPPK	0.30522606034264843	4.744519177193235e-08	1.0126739453345057e-07	1.9416861254685114	1.636460065125863	471	41
IQANK1	2.57341775162469	7.709346786320612e-26	2.1885611672756238e-23	4.5042627175207866	1.9308449658960964	471	41
IQCB1	0.837635757431574	7.971260040316912e-15	3.5839127028343414e-14	4.854798195461736	4.017162438030162	471	41
IQCC	0.6364381214886756	1.749979225719432e-15	8.632740656623225e-15	2.44424887582238	1.8078107543337043	471	41
IQCD	-0.02965934127768377	0.5893043453796778	0.6209680384420215	1.3774770649718495	1.4071364062495333	471	41
IQCE	0.2832624013118088	7.849367624104e-05	0.00012600055895369203	4.14976757372916	3.866505172417351	471	41
IQCG	0.2285099175254337	0.0027123608620449173	0.0037889574951592794	1.5878426850767542	1.3593327675513205	471	41
IQCH-AS1	0.318568010144318	9.220873843654435e-07	1.7510154457877072e-06	1.432077002764509	1.113508992620191	471	41
IQCK	0.25838661258002915	8.167994841240125e-06	1.4240843276700702e-05	1.9510348826361745	1.6926482700561454	471	41
IQCN	-1.0207781409390901	9.760332078035182e-19	8.279826985851521e-18	0.7212903643240586	1.7420685052631488	471	41
IQGAP1	-0.20147100426379172	0.03853405448475123	0.047726509144873336	6.3935100682499995	6.594981072513791	471	41
IQGAP2	-1.593092643995548	4.003372080081548e-19	3.700971816429902e-18	3.9435303797518664	5.536623023747414	471	41
IQGAP3	2.0341545816472464	4.257047540805811e-24	2.6122252348826182e-22	5.025444365876077	2.991289784228831	471	41
IQSEC1	0.14468571694844812	0.09071799368640378	0.10759206591765486	4.006645514097514	3.8619597971490656	471	41
IQSEC2	-0.40613798090311537	1.9147956750514013e-09	4.663458253814165e-09	2.38167089009588	2.787808870998995	471	41
IRAG1	-1.0903736063039626	3.7338055582410095e-08	8.040614022461273e-08	2.9894446036455027	4.079818209949465	471	41
IRAG2	-1.56764821353594	2.579569229501505e-20	3.1330202552242067e-19	1.0700582381164703	2.6377064516524102	471	41
IRAK1	1.122969340277658	8.179850074968618e-21	1.1325105319989963e-19	7.579903236584165	6.4569338963065075	471	41
IRAK1BP1	0.6005187418725264	1.6108707792924777e-10	4.382685755787468e-10	2.0295327639695784	1.429014022097052	471	41
IRAK2	1.4230928703188082	1.4178387558422502e-18	1.1592221810877986e-17	3.6061044557521007	2.1830115854332925	471	41
IRAK3	-0.20868180611803377	0.006322124141672109	0.008528451034774991	1.4572759640837483	1.665957770201782	471	41
IRAK4	0.30299564288795144	7.966286058395873e-07	1.5216297589415372e-06	3.9266566050732163	3.623660962185265	471	41
IREB2	-0.11378001465595045	0.4355232019995009	0.4694863873669101	3.9860690817601716	4.099849096416122	471	41
IRF1	0.00932041012319651	0.7891259161932009	0.8106688741806255	4.857656346010684	4.848335935887487	471	41
IRF1-AS1	-0.1800265251100701	0.0007915573852569031	0.0011643952384371957	1.34778703299032	1.5278135581003902	471	41
IRF2	-0.3265698769481977	1.7730711574427785e-06	3.279995394298821e-06	5.420853626608665	5.747423503556862	471	41
IRF2-DT	-0.23351652873468387	0.0007250080693094337	0.0010702529009730458	1.8799722179243306	2.1134887466590144	471	41
IRF2BP1	0.3695386196020074	5.126385874037346e-08	1.0907428008659141e-07	5.469420951299399	5.099882331697391	471	41
IRF2BP2	1.0204558300131117	3.200353132643849e-20	3.795381752120595e-19	7.054284928433991	6.033829098420879	471	41
IRF2BPL	-0.1588234155063839	0.21200156255260805	0.23931539761002374	4.398252021799383	4.557075437305767	471	41
IRF3	0.7165200527066773	1.0152602093469725e-18	8.575418487678433e-18	5.731763230763159	5.0152431780564815	471	41
IRF4	-1.8897048591905148	7.66555083711962e-18	5.441283439646458e-17	1.5655465160849729	3.4552513752754876	471	41
IRF5	0.12756028542601827	0.2560321850134516	0.28588529103930355	3.0107818773041646	2.8832215918781463	471	41
IRF6	-0.23051375830518772	0.0009644402260690726	0.0014069546737328063	6.038973877718646	6.269487636023833	471	41
IRF7	0.24570952907052934	0.024125188261741162	0.03058809866648838	4.867032538461203	4.621323009390673	471	41
IRF8	0.08591150962645866	0.24424779721072498	0.2734550512827767	5.066730344144639	4.98081883451818	471	41
IRF9	0.7224562723317416	2.291241035504274e-11	6.80343440104138e-11	1.93355868370589	1.2111024113741484	471	41
IRGQ	0.657568301622939	1.0838155195438384e-16	6.295209470543053e-16	3.5040737348308664	2.8465054332079274	471	41
IRS1	0.6659308908568438	4.700923103521459e-05	7.689048862634749e-05	3.681358199928869	3.015427309072025	471	41
IRS2	0.7737834327822277	8.688243787165923e-08	1.8083992593757128e-07	4.814041633581108	4.04025820079888	471	41
IRX2	1.0281778152313534	0.09558412220133757	0.11304025208375457	1.7344836194694462	0.7063058042380926	471	41
IRX5	0.955483958084232	3.934781262696621e-20	4.564916522882095e-19	1.0273084780742796	0.07182451999004753	471	41
ISCA1	-0.19343744884030922	0.19141235810827018	0.217790608518203	4.6962697337497685	4.889707182590078	471	41
ISCA1P4	0.10418156360590325	0.6420555179543563	0.6716906098784703	1.0578052954382913	0.953623731832388	471	41
ISCA2	-0.01809838680524578	0.6725649006504997	0.7008603825654408	3.9192229127892055	3.9373212995944513	471	41
ISCU	-0.05381214367879217	0.8584895615178045	0.8742762775626008	5.674626490850478	5.728438634529271	471	41
ISG15	0.42662835879986627	0.004171908361334439	0.005718069744840907	7.112878707208271	6.686250348408405	471	41
ISG20	-0.6352823223705975	3.2014071772571286e-07	6.341959043715104e-07	3.2317382170436484	3.867020539414246	471	41
ISG20L2	0.6120421601009616	5.048565534572364e-16	2.6869231680070685e-15	5.175769441627523	4.563727281526561	471	41
ISLR	0.3527293425777387	0.025577485431184037	0.032336331366014506	5.704616044724407	5.351886702146668	471	41
ISM1	0.5195368997041612	0.01859091097680925	0.02384245071457819	1.3994982670218399	0.8799613673176787	471	41
ISOC1	0.07949464266689876	0.24069968171865952	0.2696883887738461	5.606399232100465	5.526904589433566	471	41
ISOC2	0.05611732637144584	0.050883066895439394	0.06216021719586454	5.459154830687133	5.403037504315687	471	41
IST1	-0.15237688258958393	0.004847662547378424	0.006612360399804927	5.912387266594895	6.064764149184479	471	41
ISX	-2.6068353929041783	3.934465753200732e-21	6.019983991777977e-20	3.6699453835156395	6.276780776419818	471	41
ISY1	0.5117383454105093	1.8736931988414174e-13	7.079513178458743e-13	3.8926169152671655	3.380878569856656	471	41
ISYNA1	0.5735883001454614	0.00022495004676423693	0.0003464750108068022	3.8645233678946838	3.2909350677492224	471	41
ITCH	0.12078320560473266	0.08108044355564661	0.09676793788685907	4.541733781687511	4.420950576082778	471	41
ITFG1	-0.31498040749207323	2.1857910142342955e-05	3.680463290150127e-05	4.436807407521788	4.751787815013861	471	41
ITFG2	0.2891085346262816	4.881807983721256e-05	7.977503371522991e-05	3.754333439664594	3.4652249050383124	471	41
ITGA1	0.046385909026731564	0.20365994413131094	0.23077179745827545	3.4995956857695987	3.453209776742867	471	41
ITGA11	1.2919277799332147	1.2995281199981746e-11	3.950632426909513e-11	2.9383631934619787	1.646435413528764	471	41
ITGA2	1.5215762615890585	3.120085694329063e-19	2.944685378501025e-18	5.219910800797172	3.6983345392081137	471	41
